Date,Open,High,Low,Close,Adj Close,Volume
2018-02-14,6.818000,6.826000,6.710000,6.774000,5.569664,3742631
2018-02-15,6.810000,6.860000,6.746000,6.800000,5.591041,2389352
2018-02-16,6.800000,6.890000,6.794000,6.874000,5.651886,2282586
2018-02-19,6.898000,7.008000,6.880000,6.958000,5.720952,3192991
2018-02-20,7.000000,7.000000,6.936000,6.998000,5.753839,1988265
2018-02-21,6.974000,7.014000,6.908000,6.994000,5.750550,1116224
2018-02-22,6.922000,7.082000,6.920000,7.052000,5.798239,1411286
2018-02-23,6.920000,6.920000,6.654000,6.686000,5.497309,9833117
2018-02-26,6.770000,6.844000,6.724000,6.832000,5.617352,4137304
2018-02-27,6.846000,6.890000,6.830000,6.846000,5.628863,2869593
2018-02-28,6.822000,6.968000,6.806000,6.952000,5.716018,3234526
2018-03-01,6.938000,7.092000,6.924000,7.026000,5.776862,3278078
2018-03-02,6.960000,6.960000,6.812000,6.888000,5.663396,2528429
2018-03-05,6.880000,6.944000,6.792000,6.896000,5.669974,1743027
2018-03-06,6.820000,6.880000,6.786000,6.824000,5.610775,1812219
2018-03-07,6.808000,7.002000,6.794000,6.976000,5.735751,2064787
2018-03-08,7.012000,7.068000,6.952000,7.056000,5.801528,2509775
2018-03-09,7.060000,7.070000,6.918000,7.012000,5.765350,1795117
2018-03-12,7.078000,7.094000,7.020000,7.094000,5.832772,1598713
2018-03-13,7.116000,7.132000,7.062000,7.114000,5.849216,2976191
2018-03-14,7.092000,7.166000,7.072000,7.140000,5.870594,3726621
2018-03-15,7.142000,7.162000,7.066000,7.108000,5.844283,1934143
2018-03-16,7.116000,7.204000,7.108000,7.146000,5.875526,1926999
2018-03-19,7.150000,7.184000,7.090000,7.102000,5.839350,1258960
2018-03-20,7.100000,7.196000,7.076000,7.196000,5.916637,2131114
2018-03-21,7.186000,7.186000,7.012000,7.044000,5.791661,1584857
2018-03-22,7.000000,7.092000,6.934000,7.000000,5.755484,1448475
2018-03-23,6.880000,6.916000,6.770000,6.844000,5.627218,1728192
2018-03-26,6.870000,6.904000,6.798000,6.816000,5.604197,1678101
2018-03-27,6.892000,6.932000,6.832000,6.872000,5.650241,1073434
2018-03-28,6.812000,6.856000,6.712000,6.808000,5.597619,1383061
2018-03-29,6.790000,7.074000,6.788000,7.020000,5.771928,1655600
2018-04-03,6.880000,7.030000,6.868000,6.978000,5.737396,1321679
2018-04-04,6.924000,6.976000,6.876000,6.900000,5.673263,1846580
2018-04-05,6.996000,7.040000,6.948000,7.012000,5.765350,2013195
2018-04-06,6.996000,7.108000,6.988000,7.058000,5.803173,1142000
2018-04-09,7.110000,7.180000,7.100000,7.178000,5.901838,2891905
2018-04-10,7.222000,7.278000,7.172000,7.202000,5.921571,1865262
2018-04-11,7.180000,7.222000,6.970000,7.054000,5.799883,1859444
2018-04-12,7.046000,7.158000,6.800000,7.022000,5.773572,2605094
2018-04-13,7.098000,7.240000,7.032000,7.060000,5.804817,1822621
2018-04-16,7.066000,7.174000,7.060000,7.114000,5.849216,1676831
2018-04-17,7.154000,7.154000,7.094000,7.100000,5.837705,2350155
2018-04-18,7.102000,7.106000,6.986000,7.082000,5.822905,2040829
2018-04-19,7.082000,7.082000,7.008000,7.046000,5.793305,1230117
2018-04-20,7.044000,7.044000,6.940000,6.990000,5.747262,2323308
2018-04-23,6.972000,7.068000,6.928000,7.052000,5.798239,2487731
2018-04-24,7.048000,7.170000,7.026000,7.170000,5.895260,1679586
2018-04-25,7.112000,7.138000,7.054000,7.120000,5.854149,1136935
2018-04-26,7.110000,7.174000,7.048000,7.122000,5.855794,1380389
2018-04-27,7.170000,7.190000,7.092000,7.172000,5.896904,917793
2018-04-30,7.152000,7.234000,7.128000,7.172000,5.896904,1740843
2018-05-02,7.246000,7.424000,7.238000,7.380000,6.067924,9289005
2018-05-03,7.350000,7.360000,7.222000,7.282000,5.987348,1707797
2018-05-04,7.450000,7.694000,7.418000,7.694000,6.326098,8328546
2018-05-07,7.600000,7.734000,7.584000,7.694000,6.326098,1721470
2018-05-08,7.676000,7.988000,7.676000,7.986000,6.566185,4317458
2018-05-09,7.888000,7.940000,7.778000,7.932000,6.521785,4143365
2018-05-10,7.880000,8.080000,7.854000,7.858000,6.460942,3949383
2018-05-11,7.900000,7.940000,7.850000,7.924000,6.515208,2114970
2018-05-14,7.900000,7.936000,7.834000,7.864000,6.465875,1790644
2018-05-15,7.864000,7.912000,7.808000,7.814000,6.424765,2011559
2018-05-16,7.834000,7.868000,7.750000,7.824000,6.432986,2850610
2018-05-17,7.812000,7.914000,7.810000,7.886000,6.483963,2917574
2018-05-18,7.894000,7.940000,7.788000,7.832000,6.439564,8450453
2018-05-21,7.850000,7.930000,7.776000,7.900000,6.495475,1973075
2018-05-22,7.832000,8.048000,7.832000,7.998000,6.576051,1879708
2018-05-23,7.924000,7.928000,7.762000,7.826000,6.434631,2237938
2018-05-24,7.822000,7.882000,7.792000,7.816000,6.426409,2149704
2018-05-25,7.842000,8.008000,7.842000,7.990000,6.569474,2693212
2018-05-28,8.000000,8.068000,7.916000,7.980000,6.561252,938740
2018-05-29,7.960000,8.022000,7.882000,7.938000,6.526719,2193118
2018-05-30,7.934000,7.940000,7.804000,7.820000,6.429698,2884583
2018-05-31,7.872000,7.874000,7.730000,7.768000,6.386943,2971233
2018-06-01,7.776000,7.880000,7.732000,7.842000,6.447786,3098982
2018-06-04,7.888000,8.060000,7.882000,8.008000,6.584274,2113881
2018-06-05,7.982000,7.992000,7.702000,7.766000,6.385298,3382798
2018-06-06,7.810000,7.922000,7.794000,7.878000,6.477386,2267315
2018-06-07,7.914000,7.976000,7.880000,7.886000,6.483963,1187516
2018-06-08,7.862000,7.896000,7.814000,7.870000,6.470809,2163355
2018-06-11,7.848000,7.908000,7.826000,7.888000,6.485608,2117839
2018-06-12,7.934000,7.974000,7.900000,7.930000,6.520141,1874860
2018-06-13,7.924000,8.186000,7.924000,8.092000,6.653339,4772541
2018-06-14,8.050000,8.228000,7.990000,8.190000,6.733916,1915738
2018-06-15,8.206000,8.206000,8.090000,8.148000,6.699383,7364694
2018-06-18,8.148000,8.280000,8.122000,8.196000,6.738849,2160976
2018-06-19,8.134000,8.254000,8.108000,8.170000,6.717472,3350463
2018-06-20,8.200000,8.270000,8.186000,8.244000,6.778316,2647305
2018-06-21,8.256000,8.256000,8.158000,8.202000,6.743783,2030507
2018-06-22,8.250000,8.288000,8.200000,8.288000,6.814493,1379918
2018-06-25,8.220000,8.254000,7.914000,7.914000,6.506986,1606198
2018-06-26,7.950000,7.950000,7.634000,7.634000,6.276766,3324710
2018-06-27,7.682000,7.710000,7.464000,7.568000,6.222500,10032394
2018-06-28,7.450000,7.516000,7.406000,7.446000,6.200957,1905268
2018-06-29,7.512000,7.644000,7.502000,7.522000,6.264250,2708526
2018-07-02,7.446000,7.476000,7.380000,7.380000,6.145993,1653175
2018-07-03,7.426000,7.608000,7.412000,7.498000,6.244263,1925876
2018-07-04,7.548000,7.582000,7.472000,7.570000,6.304224,9119872
2018-07-05,7.568000,7.664000,7.532000,7.576000,6.309220,1584787
2018-07-06,7.606000,7.622000,7.522000,7.556000,6.292564,3030174
2018-07-09,7.622000,7.760000,7.622000,7.678000,6.394165,1369346
2018-07-10,7.728000,7.762000,7.646000,7.666000,6.384171,1923928
2018-07-11,7.626000,7.638000,7.544000,7.554000,6.290899,9109830
2018-07-12,7.612000,7.662000,7.502000,7.524000,6.265915,2442828
2018-07-13,7.554000,7.610000,7.538000,7.570000,6.304224,1537716
2018-07-16,7.610000,7.648000,7.514000,7.600000,6.329207,2220912
2018-07-17,7.600000,7.748000,7.592000,7.718000,6.427476,2850078
2018-07-18,7.730000,7.816000,7.684000,7.768000,6.469116,2101500
2018-07-19,7.730000,7.834000,7.710000,7.730000,6.437469,1430896
2018-07-20,7.700000,7.706000,7.572000,7.680000,6.395830,1659527
2018-07-23,7.630000,7.630000,7.524000,7.580000,6.312551,3107674
2018-07-24,7.626000,7.722000,7.604000,7.616000,6.342532,1046150
2018-07-25,7.640000,7.688000,7.488000,7.506000,6.250925,2320147
2018-07-26,7.568000,7.742000,7.546000,7.680000,6.395830,1914455
2018-07-27,7.680000,7.790000,7.680000,7.790000,6.487437,1797574
2018-07-30,7.734000,7.826000,7.734000,7.774000,6.474113,1117716
2018-07-31,7.778000,8.010000,7.754000,7.946000,6.617353,2551266
2018-08-01,7.986000,8.066000,7.794000,7.830000,6.520749,3371968
2018-08-02,7.770000,7.770000,7.608000,7.684000,6.399162,10920348
2018-08-03,7.654000,7.664000,7.318000,7.494000,6.240931,4239796
2018-08-06,7.536000,7.602000,7.506000,7.524000,6.265915,2156279
2018-08-07,7.526000,7.630000,7.526000,7.598000,6.327541,1331211
2018-08-08,7.606000,7.658000,7.550000,7.620000,6.345863,1075739
2018-08-09,7.640000,7.662000,7.560000,7.638000,6.360853,1231064
2018-08-10,7.612000,7.704000,7.550000,7.592000,6.322545,2074471
2018-08-13,7.550000,7.594000,7.468000,7.576000,6.309220,1599617
2018-08-14,7.618000,7.700000,7.618000,7.650000,6.370847,2134805
2018-08-15,7.656000,7.690000,7.550000,7.596000,6.325876,1441456
2018-08-16,7.600000,7.752000,7.598000,7.694000,6.407489,2154230
2018-08-17,7.684000,7.726000,7.634000,7.676000,6.392499,1943169
2018-08-20,7.696000,7.840000,7.678000,7.838000,6.527411,1176535
2018-08-21,7.798000,7.920000,7.798000,7.862000,6.547398,1335768
2018-08-22,7.826000,7.856000,7.800000,7.834000,6.524080,1123080
2018-08-23,7.826000,7.890000,7.790000,7.812000,6.505759,1138111
2018-08-24,7.772000,7.852000,7.772000,7.804000,6.499096,1089026
2018-08-27,7.822000,7.940000,7.822000,7.940000,6.612356,845612
2018-08-28,7.898000,7.898000,7.818000,7.832000,6.522414,1615846
2018-08-29,7.912000,7.912000,7.792000,7.864000,6.549064,1086166
2018-08-30,7.860000,7.880000,7.724000,7.760000,6.462454,2309581
2018-08-31,7.826000,7.890000,7.706000,7.740000,6.445797,1918091
2018-09-03,7.734000,7.804000,7.728000,7.778000,6.477443,1290744
2018-09-04,7.858000,7.858000,7.674000,7.714000,6.424146,3105164
2018-09-05,7.700000,7.830000,7.696000,7.718000,6.427476,3261125
2018-09-06,7.712000,7.716000,7.572000,7.584000,6.315882,1357486
2018-09-07,7.400000,7.524000,7.176000,7.508000,6.252591,2243250
2018-09-10,7.510000,7.558000,7.404000,7.468000,6.219279,1633468
2018-09-11,7.464000,7.500000,7.380000,7.500000,6.245928,1574060
2018-09-12,7.528000,7.606000,7.508000,7.560000,6.295896,1717221
2018-09-13,7.570000,7.660000,7.550000,7.640000,6.362518,928918
2018-09-14,7.622000,7.704000,7.606000,7.652000,6.372512,886004
2018-09-17,7.680000,7.722000,7.670000,7.716000,6.425811,1185757
2018-09-18,7.710000,7.782000,7.670000,7.708000,6.419149,1429303
2018-09-19,7.714000,7.768000,7.714000,7.732000,6.439136,1835996
2018-09-20,null,null,null,null,null,null
2018-09-21,7.770000,7.830000,7.700000,7.720000,6.429142,2434994
2018-09-24,7.690000,7.750000,7.638000,7.662000,6.380840,1093364
2018-09-25,7.642000,7.658000,7.362000,7.380000,6.145993,1945869
2018-09-26,7.350000,7.408000,7.202000,7.408000,6.169312,2465007
2018-09-27,7.370000,7.432000,7.298000,7.380000,6.145993,1900618
2018-09-28,7.326000,7.492000,7.296000,7.402000,6.164314,2170227
2018-10-01,7.330000,7.382000,7.120000,7.244000,6.032734,2935681
2018-10-02,7.206000,7.208000,7.086000,7.108000,5.919474,2326937
2018-10-03,7.102000,7.200000,7.090000,7.166000,5.967776,1470903
2018-10-04,7.104000,7.138000,6.972000,6.972000,5.806215,5690822
2018-10-05,6.998000,7.004000,6.922000,6.972000,5.806215,1852955
2018-10-08,6.906000,6.958000,6.766000,6.908000,5.752916,2258373
2018-10-09,6.898000,6.998000,6.872000,6.960000,5.796222,4318931
2018-10-10,6.992000,6.992000,6.752000,6.752000,5.623001,4302736
2018-10-11,6.638000,6.716000,6.530000,6.654000,5.541388,3294425
2018-10-12,6.676000,6.766000,6.666000,6.678000,5.561375,2201788
2018-10-15,6.620000,6.678000,6.546000,6.614000,5.508076,1654495
2018-10-16,6.624000,6.800000,6.600000,6.794000,5.657978,2596836
2018-10-17,6.802000,6.822000,6.618000,6.652000,5.539721,1989064
2018-10-18,6.608000,6.700000,6.546000,6.546000,5.451446,1749688
2018-10-19,6.550000,6.570000,6.284000,6.312000,5.256573,3739751
2018-10-22,6.388000,6.464000,6.330000,6.344000,5.283222,2024996
2018-10-23,6.274000,6.384000,6.190000,6.356000,5.293216,1920396
2018-10-24,6.400000,6.500000,6.394000,6.398000,5.328193,2234533
2018-10-25,6.342000,6.596000,6.326000,6.596000,5.493086,4582089
2018-10-26,6.746000,6.848000,6.540000,6.598000,5.494751,2260167
2018-10-29,6.588000,6.860000,6.588000,6.688000,5.569703,2353893
2018-10-30,6.774000,6.774000,6.516000,6.568000,5.469767,1308476
2018-10-31,6.646000,6.820000,6.618000,6.820000,5.679631,2516059
2018-11-01,6.792000,7.068000,6.784000,7.012000,5.839527,1934303
2018-11-02,7.150000,7.430000,7.000000,7.002000,5.831199,4550835
2018-11-05,7.062000,7.092000,7.000000,7.020000,5.846189,1768710
2018-11-06,7.002000,7.100000,6.974000,7.010000,5.837861,3558546
2018-11-07,7.010000,7.226000,7.010000,7.220000,6.012747,1729476
2018-11-08,7.224000,7.262000,7.142000,7.262000,6.047724,1402533
2018-11-09,7.252000,7.390000,7.226000,7.380000,6.145993,1485295
2018-11-12,7.400000,7.400000,7.196000,7.282000,6.064380,2515273
2018-11-13,7.342000,7.544000,7.316000,7.528000,6.269246,3539928
2018-11-14,7.540000,7.626000,7.428000,7.466000,6.217614,2297940
2018-11-15,7.470000,7.528000,7.024000,7.116000,5.926137,3251424
2018-11-16,7.178000,7.260000,7.076000,7.166000,5.967776,2988016
2018-11-19,7.184000,7.336000,7.144000,7.144000,5.949455,1418626
2018-11-20,7.110000,7.142000,6.918000,7.090000,5.904484,1876698
2018-11-21,7.128000,7.238000,7.116000,7.178000,5.977770,3210414
2018-11-22,7.150000,7.240000,7.096000,7.220000,6.012747,3175550
2018-11-23,7.238000,7.342000,7.208000,7.304000,6.082701,12842507
2018-11-26,7.360000,7.456000,7.360000,7.456000,6.209285,11423188
2018-11-27,7.428000,7.526000,7.316000,7.406000,6.167646,11271768
2018-11-28,7.466000,7.470000,7.122000,7.122000,5.931133,13833604
2018-11-29,7.100000,7.190000,7.004000,7.046000,5.948129,5932962
2018-11-30,7.056000,7.090000,6.988000,7.060000,5.959947,15071180
2018-12-03,7.184000,7.190000,6.932000,7.040000,5.943063,12608841
2018-12-04,7.000000,7.084000,6.828000,6.836000,5.770849,10708798
2018-12-05,6.778000,7.028000,6.706000,6.980000,5.892413,17623029
2018-12-06,6.884000,6.884000,6.740000,6.838000,5.772538,1767560
2018-12-07,6.902000,6.904000,6.770000,6.770000,5.715134,3353400
2018-12-10,6.710000,6.746000,6.438000,6.448000,5.443306,2024870
2018-12-11,6.436000,6.660000,6.428000,6.626000,5.593571,5027139
2018-12-12,6.650000,6.800000,6.550000,6.764000,5.710068,2139461
2018-12-13,6.762000,6.888000,6.752000,6.810000,5.748901,1643660
2018-12-14,6.788000,6.954000,6.608000,6.912000,5.835008,2711742
2018-12-17,6.938000,6.938000,6.602000,6.662000,5.623961,5119429
2018-12-18,6.662000,6.820000,6.604000,6.780000,5.723576,3797504
2018-12-19,6.828000,6.876000,6.718000,6.726000,5.677989,4031209
2018-12-20,6.600000,6.806000,6.540000,6.788000,5.730329,2830845
2018-12-21,6.758000,6.846000,6.734000,6.842000,5.775915,7107172
2018-12-24,6.800000,6.876000,6.592000,6.592000,5.564868,3589074
2018-12-27,6.650000,6.840000,6.626000,6.706000,5.661105,2038539
2018-12-28,6.712000,6.858000,6.708000,6.852000,5.784357,1043595
2018-12-31,6.896000,6.994000,6.864000,6.920000,5.841762,578801
2019-01-02,6.664000,6.744000,6.660000,6.684000,5.642533,991032
2019-01-03,6.610000,6.850000,6.444000,6.462000,5.455124,1935071
2019-01-04,6.502000,6.616000,6.482000,6.598000,5.569933,1462198
2019-01-07,6.634000,6.734000,6.608000,6.646000,5.610454,1657197
2019-01-08,6.694000,6.726000,6.560000,6.648000,5.612143,3153184
2019-01-09,6.710000,6.720000,6.602000,6.652000,5.615519,1502123
2019-01-10,6.602000,6.724000,6.478000,6.588000,5.561491,2925197
2019-01-11,6.600000,6.836000,6.576000,6.804000,5.743836,1845332
2019-01-14,6.798000,6.888000,6.718000,6.800000,5.740459,1755224
2019-01-15,6.860000,6.880000,6.626000,6.674000,5.634091,2575341
2019-01-16,6.750000,6.958000,6.744000,6.924000,5.845138,2133843
2019-01-17,6.834000,7.004000,6.810000,7.002000,5.910985,1891327
2019-01-18,6.978000,7.054000,6.876000,7.020000,5.926180,2233187
2019-01-21,6.958000,7.118000,6.952000,7.066000,5.965012,992093
2019-01-22,6.954000,7.132000,6.898000,7.074000,5.971766,6935166
2019-01-23,7.042000,7.268000,7.036000,7.230000,6.103458,1643914
2019-01-24,7.226000,7.392000,7.196000,7.284000,6.149044,2302239
2019-01-25,7.318000,7.390000,7.260000,7.290000,6.154109,1196016
2019-01-28,7.270000,7.352000,7.152000,7.160000,6.044365,1265735
2019-01-29,7.150000,7.442000,7.150000,7.386000,6.235151,2229208
2019-01-30,7.322000,7.444000,7.300000,7.440000,6.280737,2886794
2019-01-31,7.420000,7.420000,7.304000,7.384000,6.233463,1337767
2019-02-01,7.356000,7.472000,7.356000,7.442000,6.282426,1283805
2019-02-04,7.380000,7.514000,7.370000,7.514000,6.343207,1072717
2019-02-05,7.516000,7.564000,7.480000,7.514000,6.343207,984474
2019-02-06,7.530000,7.600000,7.500000,7.592000,6.409053,1067248
2019-02-07,7.534000,7.630000,7.496000,7.566000,6.387105,1265785
2019-02-08,7.568000,7.598000,7.490000,7.506000,6.336453,1964032
2019-02-11,7.520000,7.596000,7.500000,7.558000,6.380352,1538206
2019-02-12,7.600000,7.610000,7.398000,7.398000,6.245281,2819713
2019-02-13,7.436000,7.536000,7.418000,7.510000,6.339831,1663463
2019-02-14,7.498000,7.554000,7.354000,7.354000,6.208138,1551537
2019-02-15,7.354000,7.590000,7.354000,7.574000,6.393858,1308136
2019-02-18,7.518000,7.540000,7.394000,7.412000,6.257101,1958161
2019-02-19,7.380000,7.460000,7.364000,7.396000,6.243593,1032046
2019-02-20,7.440000,7.518000,7.386000,7.466000,6.302687,2779901
2019-02-21,7.486000,7.486000,7.380000,7.420000,6.263854,10257262
2019-02-22,7.432000,7.480000,7.382000,7.456000,6.294244,1022457
2019-02-25,7.490000,7.494000,7.418000,7.430000,6.272295,644402
2019-02-26,7.208000,7.260000,7.122000,7.186000,6.066314,5530470
2019-02-27,7.152000,7.190000,6.956000,7.004000,5.912673,6333410
2019-02-28,7.192000,7.290000,6.944000,6.956000,5.872152,58457525
2019-03-01,7.000000,7.092000,7.000000,7.000000,5.909296,10463758
2019-03-04,7.024000,7.062000,6.670000,6.670000,5.630715,5224822
2019-03-05,6.670000,6.728000,6.634000,6.690000,5.647599,3502216
2019-03-06,6.640000,6.712000,6.590000,6.642000,5.607078,5912560
2019-03-07,6.626000,6.670000,6.424000,6.446000,5.441617,5183996
2019-03-08,6.420000,6.430000,6.218000,6.240000,5.267715,5288146
2019-03-11,6.250000,6.358000,6.190000,6.256000,5.281222,3141070
2019-03-12,6.350000,6.356000,6.130000,6.156000,5.196804,6998153
2019-03-13,6.228000,6.304000,6.156000,6.284000,5.304859,3012443
2019-03-14,6.270000,6.448000,6.230000,6.372000,5.379148,6108340
2019-03-15,6.380000,6.462000,6.336000,6.450000,5.444994,4083575
2019-03-18,6.460000,6.484000,6.302000,6.308000,5.325120,3155376
2019-03-19,6.350000,6.470000,6.310000,6.450000,5.444994,4547154
2019-03-20,6.420000,6.432000,6.244000,6.244000,5.271092,3482716
2019-03-21,6.200000,6.244000,6.096000,6.136000,5.179920,3969834
2019-03-22,6.192000,6.216000,6.096000,6.100000,5.149529,2787590
2019-03-25,6.076000,6.114000,6.010000,6.064000,5.119139,3159787
2019-03-26,6.088000,6.094000,5.830000,5.966000,5.036409,3410024
2019-03-27,5.980000,6.066000,5.966000,6.038000,5.097189,2273363
2019-03-28,6.050000,6.118000,5.944000,5.946000,5.019525,3007849
2019-03-29,5.946000,5.984000,5.860000,5.932000,5.007707,6348871
2019-04-01,5.930000,5.930000,5.810000,5.884000,4.967185,3365342
2019-04-02,5.884000,5.940000,5.812000,5.914000,4.992511,4251811
2019-04-03,5.972000,6.210000,5.966000,6.178000,5.215376,4895174
2019-04-04,6.208000,6.248000,6.110000,6.110000,5.157971,3578836
2019-04-05,6.110000,6.150000,5.980000,6.066000,5.120827,3838007
2019-04-08,6.076000,6.118000,6.042000,6.050000,5.107320,5187027
2019-04-09,6.054000,6.054000,5.932000,5.950000,5.022902,3438916
2019-04-10,6.000000,6.058000,5.940000,5.976000,5.044850,2747188
2019-04-11,6.032000,6.326000,6.010000,6.326000,5.340315,3987576
2019-04-12,6.334000,6.412000,6.210000,6.278000,5.299794,3651412
2019-04-15,6.320000,6.362000,6.244000,6.306000,5.323431,3263063
2019-04-16,6.250000,6.424000,6.190000,6.386000,5.390966,2915640
2019-04-17,6.352000,6.538000,6.320000,6.472000,5.463567,5170333
2019-04-18,6.420000,6.472000,6.372000,6.438000,5.434864,1548448
2019-04-23,6.438000,6.438000,6.192000,6.204000,5.237325,3336059
2019-04-24,6.210000,6.246000,6.168000,6.168000,5.206934,3080062
2019-04-25,6.190000,6.218000,6.134000,6.160000,5.200181,2157845
2019-04-26,6.166000,6.214000,6.104000,6.186000,5.222129,2047315
2019-04-29,6.220000,6.378000,6.220000,6.322000,5.336939,2564739
2019-04-30,6.302000,6.344000,6.234000,6.300000,5.318367,3225347
2019-05-02,6.314000,6.384000,6.232000,6.244000,5.271092,2281324
2019-05-03,6.270000,6.270000,6.130000,6.160000,5.200181,1998021
2019-05-06,6.072000,6.148000,6.038000,6.146000,5.188362,1036567
2019-05-07,6.102000,6.212000,6.006000,6.006000,5.070176,1633570
2019-05-08,6.026000,6.026000,5.816000,5.820000,4.913157,3615716
2019-05-09,5.850000,5.850000,5.656000,5.674000,4.789907,4725901
2019-05-10,5.862000,5.970000,5.726000,5.768000,4.869260,2763815
2019-05-13,5.818000,5.896000,5.780000,5.800000,4.896274,1985156
2019-05-14,5.816000,5.880000,5.750000,5.848000,4.936795,2161363
2019-05-15,5.900000,5.916000,5.756000,5.826000,4.918223,1854530
2019-05-16,5.824000,5.824000,5.688000,5.750000,4.854064,5239839
2019-05-17,5.740000,5.834000,5.682000,5.796000,4.892897,1773081
2019-05-20,5.800000,5.800000,5.702000,5.720000,4.828739,2380905
2019-05-21,5.752000,5.760000,5.592000,5.630000,4.752763,2913625
2019-05-22,5.646000,5.646000,5.350000,5.364000,4.528209,4205611
2019-05-23,5.346000,5.440000,5.216000,5.416000,4.572106,2936245
2019-05-24,5.444000,5.460000,5.292000,5.300000,4.474181,2155081
2019-05-27,5.314000,5.354000,5.296000,5.326000,4.496130,1071419
2019-05-28,5.310000,5.350000,5.224000,5.224000,4.410023,2918364
2019-05-29,5.200000,5.256000,5.126000,5.216000,4.403270,1996028
2019-05-30,5.220000,5.258000,5.182000,5.222000,4.408335,1064596
2019-05-31,5.186000,5.186000,5.098000,5.102000,4.307033,2465213
2019-06-03,5.064000,5.106000,4.982000,5.058000,4.269888,1858788
2019-06-04,5.028000,5.260000,5.008000,5.240000,4.423530,3583410
2019-06-05,5.334000,5.368000,5.240000,5.302000,4.475869,2797514
2019-06-06,5.338000,5.348000,5.258000,5.288000,4.464051,2257842
2019-06-07,5.280000,5.336000,5.232000,5.250000,4.431972,1732948
2019-06-10,5.270000,5.322000,5.250000,5.250000,4.431972,1173127
2019-06-11,5.270000,5.308000,5.196000,5.246000,4.428595,1633454
2019-06-12,5.210000,5.266000,5.134000,5.162000,4.357684,1477776
2019-06-13,5.160000,5.286000,5.130000,5.264000,4.443790,1265745
2019-06-14,5.254000,5.276000,5.164000,5.182000,4.374568,1357679
2019-06-17,5.092000,5.092000,4.987000,5.034000,4.249628,2487964
2019-06-18,5.062000,5.148000,4.980000,5.128000,4.328981,5549814
2019-06-19,5.086000,5.128000,4.854000,4.998000,4.219237,4705485
2019-06-20,4.994000,5.130000,4.950000,5.118000,4.320539,3119963
2019-06-21,5.146000,5.184000,5.082000,5.154000,4.350930,5948362
2019-06-24,5.234000,5.234000,5.044000,5.044000,4.258070,9837055
2019-06-25,5.046000,5.046000,4.918000,4.920000,4.153391,15661666
2019-06-26,4.932000,5.022000,4.905000,5.012000,4.231056,7349362
2019-06-27,5.034000,5.142000,5.034000,5.078000,4.286772,7328364
2019-06-28,5.100000,5.354000,5.056000,5.316000,4.487689,8689746
2019-07-01,5.434000,5.434000,5.220000,5.270000,4.448856,4005969
2019-07-02,5.340000,5.344000,5.258000,5.300000,4.474181,2544374
2019-07-03,5.330000,5.456000,5.302000,5.436000,4.588991,4492963
2019-07-04,5.042000,5.120000,4.976000,5.106000,4.502610,4347472
2019-07-05,5.106000,5.190000,5.038000,5.098000,4.495555,5237382
2019-07-08,5.056000,5.084000,4.990000,5.008000,4.416191,10285378
2019-07-09,5.000000,5.010000,4.900000,4.930000,4.347408,15362031
2019-07-10,4.944000,5.034000,4.906000,4.960000,4.373863,3814011
2019-07-11,4.983000,5.050000,4.919000,5.010000,4.417955,12442262
2019-07-12,5.050000,5.098000,5.016000,5.078000,4.477919,7715423
2019-07-15,5.100000,5.114000,5.030000,5.060000,4.462046,1803477
2019-07-16,5.074000,5.222000,5.064000,5.170000,4.559047,13039342
2019-07-17,5.170000,5.200000,5.080000,5.130000,4.523774,2128704
2019-07-18,5.102000,5.166000,5.028000,5.080000,4.479683,2475800
2019-07-19,5.100000,5.112000,5.020000,5.022000,4.428536,1907423
2019-07-22,5.010000,5.096000,5.000000,5.024000,4.430301,1064111
2019-07-23,5.028000,5.068000,4.920000,5.056000,4.458519,2383594
2019-07-24,5.044000,5.112000,4.994000,5.104000,4.500846,1859646
2019-07-25,5.118000,5.148000,4.928000,4.975000,4.387091,3042369
2019-07-26,4.961000,4.961000,4.867000,4.876000,4.299790,1829188
2019-07-29,4.860000,4.913000,4.812000,4.817000,4.247762,1521791
2019-07-30,4.802000,4.812000,4.515000,4.530000,3.994678,4067089
2019-07-31,4.541000,4.703000,4.540000,4.655000,4.104907,2661566
2019-08-01,4.723000,4.723000,4.562000,4.562000,4.022896,2075747
2019-08-02,4.562000,4.912000,4.562000,4.878000,4.301553,4122012
2019-08-05,4.867000,4.956000,4.785000,4.839000,4.267162,2229949
2019-08-06,4.807000,4.951000,4.768000,4.844000,4.271571,2124366
